id,date,trial_time,value,x,y,word_one,word_two,trial_number,chunk_number,prolific_id,study_id,session_id,averaged_value
10853,2025-05-24T06:27:20.793Z,2373,26,95,206,Less Pretty Stone,More Pretty Stone,7,21,5c6b3163a26a850001444ddf,6831645a117adaf53d93ee44,6831663b53fc1d0533bf25c3,0.2708333333333333
10854,2025-05-24T06:27:22.846Z,1533,67,15,120,Less Pretty Stone,More Pretty Stone,5,44,67837959a1ccc1627479fb36,6831645a117adaf53d93ee44,6831663011dcbd5d8cf3692a,0.673469387755102
10855,2025-05-24T06:27:22.512Z,2891,64,172,36,Less Pretty Stone,More Pretty Stone,3,60,678f0bb28ec3307e4f1afb78,6831645a117adaf53d93ee44,6831662dca8ca569d921eaac,0.64
10856,2025-05-24T06:27:24.066Z,1220,20,15,120,Less Pretty Stone,More Pretty Stone,6,36,67837959a1ccc1627479fb36,6831645a117adaf53d93ee44,6831663011dcbd5d8cf3692a,0.19387755102040816
10857,2025-05-24T06:27:22.414Z,1621,86,95,206,Less Pretty Stone,More Pretty Stone,8,5,5c6b3163a26a850001444ddf,6831645a117adaf53d93ee44,6831663b53fc1d0533bf25c3,0.8958333333333334
10858,2025-05-24T06:27:24.827Z,2315,48,172,36,Less Pretty Stone,More Pretty Stone,4,38,678f0bb28ec3307e4f1afb78,6831645a117adaf53d93ee44,6831662dca8ca569d921eaac,0.48
10859,2025-05-24T05:24:11.969Z,2764,99,196,88,Less Pretty Stone,More Pretty Stone,1,85,67d5ad565d7133672bf783d6,6831645a117adaf53d93ee44,6831663cb51b6dfae229753f,0.99
10860,2025-05-24T06:27:26.546Z,2480,95,15,120,Less Pretty Stone,More Pretty Stone,7,65,67837959a1ccc1627479fb36,6831645a117adaf53d93ee44,6831663011dcbd5d8cf3692a,0.9591836734693877
10861,2025-05-24T05:24:14.935Z,2966,2,196,88,Less Pretty Stone,More Pretty Stone,2,4,67d5ad565d7133672bf783d6,6831645a117adaf53d93ee44,6831663cb51b6dfae229753f,0.02
10862,2025-05-24T06:27:26.013Z,3599,19,95,206,Less Pretty Stone,More Pretty Stone,9,74,5c6b3163a26a850001444ddf,6831645a117adaf53d93ee44,6831663b53fc1d0533bf25c3,0.19791666666666666
10863,2025-05-24T06:27:28.870Z,4043,39,172,36,Less Pretty Stone,More Pretty Stone,5,29,678f0bb28ec3307e4f1afb78,6831645a117adaf53d93ee44,6831662dca8ca569d921eaac,0.39
10864,2025-05-24T06:27:29.880Z,3334,68,15,120,Less Pretty Stone,More Pretty Stone,8,23,67837959a1ccc1627479fb36,6831645a117adaf53d93ee44,6831663011dcbd5d8cf3692a,0.6836734693877551
10865,2025-05-24T05:24:18.395Z,3460,1,196,88,Less Pretty Stone,More Pretty Stone,3,1,67d5ad565d7133672bf783d6,6831645a117adaf53d93ee44,6831663cb51b6dfae229753f,0.01
10866,2025-05-24T06:27:32.910Z,3889,32,97,42,Less Pretty Stone,More Pretty Stone,1,80,56e6a66af6ed900006a5867c,6831645a117adaf53d93ee44,6831663bf531ea190182d8a7,0.3263157894736842
10867,2025-05-24T06:27:29.491Z,3478,58,95,206,Less Pretty Stone,More Pretty Stone,10,6,5c6b3163a26a850001444ddf,6831645a117adaf53d93ee44,6831663b53fc1d0533bf25c3,0.6041666666666666
10868,2025-05-24T06:27:31.580Z,1700,60,15,120,Less Pretty Stone,More Pretty Stone,9,48,67837959a1ccc1627479fb36,6831645a117adaf53d93ee44,6831663011dcbd5d8cf3692a,0.6020408163265306
10869,2025-05-24T05:24:20.695Z,2300,2,196,88,Less Pretty Stone,More Pretty Stone,4,10,67d5ad565d7133672bf783d6,6831645a117adaf53d93ee44,6831663cb51b6dfae229753f,0.02
10870,2025-05-24T06:27:35.294Z,2384,21,97,42,Less Pretty Stone,More Pretty Stone,2,38,56e6a66af6ed900006a5867c,6831645a117adaf53d93ee44,6831663bf531ea190182d8a7,0.21052631578947367
10871,2025-05-24T06:27:33.054Z,1474,96,15,120,Less Pretty Stone,More Pretty Stone,10,78,67837959a1ccc1627479fb36,6831645a117adaf53d93ee44,6831663011dcbd5d8cf3692a,0.9693877551020408
10872,2025-05-24T06:27:32.587Z,3096,53,95,206,Less Pretty Stone,More Pretty Stone,11,59,5c6b3163a26a850001444ddf,6831645a117adaf53d93ee44,6831663b53fc1d0533bf25c3,0.5520833333333334
10873,2025-05-24T06:27:34.557Z,1503,8,15,120,Less Pretty Stone,More Pretty Stone,11,20,67837959a1ccc1627479fb36,6831645a117adaf53d93ee44,6831663011dcbd5d8cf3692a,0.07142857142857142
10874,2025-05-24T05:24:23.261Z,2566,98,196,88,Less Pretty Stone,More Pretty Stone,5,89,67d5ad565d7133672bf783d6,6831645a117adaf53d93ee44,6831663cb51b6dfae229753f,0.98
10875,2025-05-24T06:27:36.004Z,2107,74,223,32,Less Pretty Stone,More Pretty Stone,1,41,663140c398e19ff9b77d4663,6831645a117adaf53d93ee44,68316639db8c75e53d5f2450,0.9722222222222222
10876,2025-05-24T06:27:35.971Z,7101,74,172,36,Less Pretty Stone,More Pretty Stone,6,66,678f0bb28ec3307e4f1afb78,6831645a117adaf53d93ee44,6831662dca8ca569d921eaac,0.74
10877,2025-05-24T06:27:39.347Z,4053,7,97,42,Less Pretty Stone,More Pretty Stone,3,11,56e6a66af6ed900006a5867c,6831645a117adaf53d93ee44,6831663bf531ea190182d8a7,0.06315789473684211
10878,2025-05-24T06:27:36.994Z,2437,6,15,120,Less Pretty Stone,More Pretty Stone,12,45,67837959a1ccc1627479fb36,6831645a117adaf53d93ee44,6831663011dcbd5d8cf3692a,0.05102040816326531
10879,2025-05-24T06:27:35.258Z,2671,95,95,206,Less Pretty Stone,More Pretty Stone,12,62,5c6b3163a26a850001444ddf,6831645a117adaf53d93ee44,6831663b53fc1d0533bf25c3,0.9895833333333334
10880,2025-05-24T05:24:26.121Z,2860,3,196,88,Less Pretty Stone,More Pretty Stone,6,20,67d5ad565d7133672bf783d6,6831645a117adaf53d93ee44,6831663cb51b6dfae229753f,0.03
10881,2025-05-24T06:27:38.675Z,2671,22,223,32,Less Pretty Stone,More Pretty Stone,2,30,663140c398e19ff9b77d4663,6831645a117adaf53d93ee44,68316639db8c75e53d5f2450,0.25
10882,2025-05-24T06:27:38.990Z,1996,99,15,120,Less Pretty Stone,More Pretty Stone,13,52,67837959a1ccc1627479fb36,6831645a117adaf53d93ee44,6831663011dcbd5d8cf3692a,1.0
10883,2025-05-24T06:27:38.939Z,2968,15,172,36,Less Pretty Stone,More Pretty Stone,7,28,678f0bb28ec3307e4f1afb78,6831645a117adaf53d93ee44,6831662dca8ca569d921eaac,0.15
10884,2025-05-24T06:27:41.072Z,2397,18,223,32,Less Pretty Stone,More Pretty Stone,3,56,663140c398e19ff9b77d4663,6831645a117adaf53d93ee44,68316639db8c75e53d5f2450,0.19444444444444445
10885,2025-05-24T06:27:39.127Z,3869,0,95,206,Less Pretty Stone,More Pretty Stone,13,40,5c6b3163a26a850001444ddf,6831645a117adaf53d93ee44,6831663b53fc1d0533bf25c3,0.0
10886,2025-05-24T06:27:41.223Z,2233,5,15,120,Less Pretty Stone,More Pretty Stone,14,34,67837959a1ccc1627479fb36,6831645a117adaf53d93ee44,6831663011dcbd5d8cf3692a,0.04081632653061224
10887,2025-05-24T06:27:44.005Z,4658,58,97,42,Less Pretty Stone,More Pretty Stone,4,58,56e6a66af6ed900006a5867c,6831645a117adaf53d93ee44,6831663bf531ea190182d8a7,0.6
10888,2025-05-24T06:27:41.578Z,2639,10,172,36,Less Pretty Stone,More Pretty Stone,8,18,678f0bb28ec3307e4f1afb78,6831645a117adaf53d93ee44,6831662dca8ca569d921eaac,0.1
10889,2025-05-24T05:24:28.869Z,2748,98,196,88,Less Pretty Stone,More Pretty Stone,7,63,67d5ad565d7133672bf783d6,6831645a117adaf53d93ee44,6831663cb51b6dfae229753f,0.98
10890,2025-05-24T05:24:31.025Z,2156,98,196,88,Less Pretty Stone,More Pretty Stone,8,41,67d5ad565d7133672bf783d6,6831645a117adaf53d93ee44,6831663cb51b6dfae229753f,0.98
10891,2025-05-24T06:27:43.865Z,2793,35,223,32,Less Pretty Stone,More Pretty Stone,4,12,663140c398e19ff9b77d4663,6831645a117adaf53d93ee44,68316639db8c75e53d5f2450,0.4305555555555556
10893,2025-05-24T06:27:42.108Z,2981,88,95,206,Less Pretty Stone,More Pretty Stone,14,44,5c6b3163a26a850001444ddf,6831645a117adaf53d93ee44,6831663b53fc1d0533bf25c3,0.9166666666666666
10894,2025-05-24T06:27:44.362Z,3139,1,15,120,Less Pretty Stone,More Pretty Stone,15,7,67837959a1ccc1627479fb36,6831645a117adaf53d93ee44,6831663011dcbd5d8cf3692a,0.0
10895,2025-05-24T05:24:33.237Z,2212,97,196,88,Less Pretty Stone,More Pretty Stone,9,47,67d5ad565d7133672bf783d6,6831645a117adaf53d93ee44,6831663cb51b6dfae229753f,0.97
10896,2025-05-24T06:27:48.352Z,4347,95,97,42,Less Pretty Stone,More Pretty Stone,5,24,56e6a66af6ed900006a5867c,6831645a117adaf53d93ee44,6831663bf531ea190182d8a7,0.9894736842105263
10897,2025-05-24T06:27:45.901Z,1539,2,15,120,Less Pretty Stone,More Pretty Stone,16,2,67837959a1ccc1627479fb36,6831645a117adaf53d93ee44,6831663011dcbd5d8cf3692a,0.01020408163265306
10898,2025-05-24T06:27:46.128Z,4550,67,172,36,Less Pretty Stone,More Pretty Stone,9,57,678f0bb28ec3307e4f1afb78,6831645a117adaf53d93ee44,6831662dca8ca569d921eaac,0.67
10899,2025-05-24T06:27:44.561Z,2453,5,95,206,Less Pretty Stone,More Pretty Stone,15,23,5c6b3163a26a850001444ddf,6831645a117adaf53d93ee44,6831663b53fc1d0533bf25c3,0.052083333333333336
10900,2025-05-24T05:24:35.149Z,1912,98,196,88,Less Pretty Stone,More Pretty Stone,10,21,67d5ad565d7133672bf783d6,6831645a117adaf53d93ee44,6831663cb51b6dfae229753f,0.98
10902,2025-05-24T06:27:47.155Z,1254,22,15,120,Less Pretty Stone,More Pretty Stone,17,22,67837959a1ccc1627479fb36,6831645a117adaf53d93ee44,6831663011dcbd5d8cf3692a,0.21428571428571427
10903,2025-05-24T06:27:51.052Z,2700,43,97,42,Less Pretty Stone,More Pretty Stone,6,17,56e6a66af6ed900006a5867c,6831645a117adaf53d93ee44,6831663bf531ea190182d8a7,0.4421052631578947
10904,2025-05-24T06:27:48.615Z,1460,32,15,120,Less Pretty Stone,More Pretty Stone,18,40,67837959a1ccc1627479fb36,6831645a117adaf53d93ee44,6831663011dcbd5d8cf3692a,0.3163265306122449
10905,2025-05-24T05:24:37.331Z,2182,98,196,88,Less Pretty Stone,More Pretty Stone,11,33,67d5ad565d7133672bf783d6,6831645a117adaf53d93ee44,6831663cb51b6dfae229753f,0.98
10906,2025-05-24T06:27:50.395Z,2232,29,304,34,Less Pretty Stone,More Pretty Stone,1,72,5884593bd920ed0001fdccb4,6831645a117adaf53d93ee44,6831666a36ef36041d323504,0.28125
10907,2025-05-24T06:27:49.639Z,5774,26,223,32,Less Pretty Stone,More Pretty Stone,5,33,663140c398e19ff9b77d4663,6831645a117adaf53d93ee44,68316639db8c75e53d5f2450,0.3055555555555556
10908,2025-05-24T06:27:49.492Z,3364,0,172,36,Less Pretty Stone,More Pretty Stone,10,81,678f0bb28ec3307e4f1afb78,6831645a117adaf53d93ee44,6831662dca8ca569d921eaac,0.0
10910,2025-05-24T06:27:49.163Z,4602,54,95,206,Less Pretty Stone,More Pretty Stone,16,46,5c6b3163a26a850001444ddf,6831645a117adaf53d93ee44,6831663b53fc1d0533bf25c3,0.5625
10911,2025-05-24T06:27:53.968Z,2916,6,97,42,Less Pretty Stone,More Pretty Stone,7,5,56e6a66af6ed900006a5867c,6831645a117adaf53d93ee44,6831663bf531ea190182d8a7,0.05263157894736842
10912,2025-05-24T06:27:51.716Z,2077,27,223,32,Less Pretty Stone,More Pretty Stone,6,26,663140c398e19ff9b77d4663,6831645a117adaf53d93ee44,68316639db8c75e53d5f2450,0.3194444444444444
10913,2025-05-24T06:27:53.083Z,2688,45,304,34,Less Pretty Stone,More Pretty Stone,2,47,5884593bd920ed0001fdccb4,6831645a117adaf53d93ee44,6831666a36ef36041d323504,0.4479166666666667
10914,2025-05-24T06:27:52.714Z,4099,82,15,120,Less Pretty Stone,More Pretty Stone,19,79,67837959a1ccc1627479fb36,6831645a117adaf53d93ee44,6831663011dcbd5d8cf3692a,0.826530612244898
10916,2025-05-24T05:24:40.449Z,3118,1,196,88,Less Pretty Stone,More Pretty Stone,12,44,67d5ad565d7133672bf783d6,6831645a117adaf53d93ee44,6831663cb51b6dfae229753f,0.01
10917,2025-05-24T06:27:53.983Z,2267,25,223,32,Less Pretty Stone,More Pretty Stone,7,68,663140c398e19ff9b77d4663,6831645a117adaf53d93ee44,68316639db8c75e53d5f2450,0.2916666666666667
10918,2025-05-24T06:27:54.677Z,1963,50,15,120,Less Pretty Stone,More Pretty Stone,20,84,67837959a1ccc1627479fb36,6831645a117adaf53d93ee44,6831663011dcbd5d8cf3692a,0.5
10919,2025-05-24T05:24:43.231Z,2782,98,196,88,Less Pretty Stone,More Pretty Stone,13,15,67d5ad565d7133672bf783d6,6831645a117adaf53d93ee44,6831663cb51b6dfae229753f,0.98
10920,2025-05-24T06:27:57.910Z,3942,9,97,42,Less Pretty Stone,More Pretty Stone,8,72,56e6a66af6ed900006a5867c,6831645a117adaf53d93ee44,6831663bf531ea190182d8a7,0.08421052631578947
10921,2025-05-24T06:27:56.859Z,3776,4,304,34,Less Pretty Stone,More Pretty Stone,3,2,5884593bd920ed0001fdccb4,6831645a117adaf53d93ee44,6831666a36ef36041d323504,0.020833333333333332
10922,2025-05-24T06:27:53.861Z,4698,62,95,206,Less Pretty Stone,More Pretty Stone,17,82,5c6b3163a26a850001444ddf,6831645a117adaf53d93ee44,6831663b53fc1d0533bf25c3,0.6458333333333334
10923,2025-05-24T06:27:55.718Z,6226,82,172,36,Less Pretty Stone,More Pretty Stone,11,78,678f0bb28ec3307e4f1afb78,6831645a117adaf53d93ee44,6831662dca8ca569d921eaac,0.82
10924,2025-05-24T06:27:56.343Z,1666,31,15,120,Less Pretty Stone,More Pretty Stone,21,46,67837959a1ccc1627479fb36,6831645a117adaf53d93ee44,6831663011dcbd5d8cf3692a,0.30612244897959184
10925,2025-05-24T06:27:56.790Z,2807,20,223,32,Less Pretty Stone,More Pretty Stone,8,78,663140c398e19ff9b77d4663,6831645a117adaf53d93ee44,68316639db8c75e53d5f2450,0.2222222222222222
10926,2025-05-24T05:24:45.117Z,1886,98,196,88,Less Pretty Stone,More Pretty Stone,14,45,67d5ad565d7133672bf783d6,6831645a117adaf53d93ee44,6831663cb51b6dfae229753f,0.98
10928,2025-05-24T06:27:56.807Z,3187,41,296,15,Less Pretty Stone,More Pretty Stone,1,43,64002c54ba91ee5ca1237edb,6831645a117adaf53d93ee44,6831665ceae2abe8d60d6bab,0.40816326530612246
10929,2025-05-24T06:27:58.987Z,2128,9,304,34,Less Pretty Stone,More Pretty Stone,4,45,5884593bd920ed0001fdccb4,6831645a117adaf53d93ee44,6831666a36ef36041d323504,0.07291666666666667
10930,2025-05-24T06:27:58.013Z,1670,56,15,120,Less Pretty Stone,More Pretty Stone,22,73,67837959a1ccc1627479fb36,6831645a117adaf53d93ee44,6831663011dcbd5d8cf3692a,0.5612244897959183
10931,2025-05-24T05:24:47.003Z,1886,99,196,88,Less Pretty Stone,More Pretty Stone,15,88,67d5ad565d7133672bf783d6,6831645a117adaf53d93ee44,6831663cb51b6dfae229753f,0.99
10932,2025-05-24T06:27:58.958Z,3240,53,172,36,Less Pretty Stone,More Pretty Stone,12,61,678f0bb28ec3307e4f1afb78,6831645a117adaf53d93ee44,6831662dca8ca569d921eaac,0.53
10933,2025-05-24T06:27:59.703Z,2913,43,223,32,Less Pretty Stone,More Pretty Stone,9,55,663140c398e19ff9b77d4663,6831645a117adaf53d93ee44,68316639db8c75e53d5f2450,0.5416666666666666
10934,2025-05-24T06:27:59.713Z,1700,14,15,120,Less Pretty Stone,More Pretty Stone,23,5,67837959a1ccc1627479fb36,6831645a117adaf53d93ee44,6831663011dcbd5d8cf3692a,0.1326530612244898
10936,2025-05-24T06:27:57.964Z,4103,56,95,206,Less Pretty Stone,More Pretty Stone,18,25,5c6b3163a26a850001444ddf,6831645a117adaf53d93ee44,6831663b53fc1d0533bf25c3,0.5833333333333334
10937,2025-05-24T06:28:00.187Z,3380,84,296,15,Less Pretty Stone,More Pretty Stone,2,85,64002c54ba91ee5ca1237edb,6831645a117adaf53d93ee44,6831665ceae2abe8d60d6bab,0.8469387755102041
10938,2025-05-24T06:28:32.826Z,1627,19,60,20,Less Pretty Stone,More Pretty Stone,1,49,682506d055e3732a0439079a,6831645a117adaf53d93ee44,68316631d7d9e8f51084cf67,0.1566265060240964
10939,2025-05-24T06:28:01.746Z,2759,75,304,34,Less Pretty Stone,More Pretty Stone,5,59,5884593bd920ed0001fdccb4,6831645a117adaf53d93ee44,6831666a36ef36041d323504,0.7604166666666666
10940,2025-05-24T06:28:01.010Z,1297,90,15,120,Less Pretty Stone,More Pretty Stone,24,50,67837959a1ccc1627479fb36,6831645a117adaf53d93ee44,6831663011dcbd5d8cf3692a,0.9081632653061225
10941,2025-05-24T06:28:01.537Z,1834,24,223,32,Less Pretty Stone,More Pretty Stone,10,70,663140c398e19ff9b77d4663,6831645a117adaf53d93ee44,68316639db8c75e53d5f2450,0.2777777777777778
10942,2025-05-24T06:28:04.326Z,6416,62,97,42,Less Pretty Stone,More Pretty Stone,9,66,56e6a66af6ed900006a5867c,6831645a117adaf53d93ee44,6831663bf531ea190182d8a7,0.6421052631578947
10943,2025-05-24T06:28:01.616Z,4590,32,220,138,Less Pretty Stone,More Pretty Stone,1,8,67d2fd575354786ce55bb13c,6831645a117adaf53d93ee44,6831662c8c4c368bbeed9ea0,0.02857142857142857
10944,2025-05-24T06:28:34.328Z,1502,31,60,20,Less Pretty Stone,More Pretty Stone,2,28,682506d055e3732a0439079a,6831645a117adaf53d93ee44,68316631d7d9e8f51084cf67,0.30120481927710846
10945,2025-05-24T06:28:35.559Z,1231,67,60,20,Less Pretty Stone,More Pretty Stone,3,16,682506d055e3732a0439079a,6831645a117adaf53d93ee44,68316631d7d9e8f51084cf67,0.7349397590361446
10946,2025-05-24T06:28:03.372Z,1835,16,223,32,Less Pretty Stone,More Pretty Stone,11,31,663140c398e19ff9b77d4663,6831645a117adaf53d93ee44,68316639db8c75e53d5f2450,0.16666666666666666
10947,2025-05-24T06:28:03.172Z,4214,15,172,36,Less Pretty Stone,More Pretty Stone,13,72,678f0bb28ec3307e4f1afb78,6831645a117adaf53d93ee44,6831662dca8ca569d921eaac,0.15
10948,2025-05-24T06:28:04.843Z,3097,41,304,34,Less Pretty Stone,More Pretty Stone,6,31,5884593bd920ed0001fdccb4,6831645a117adaf53d93ee44,6831666a36ef36041d323504,0.40625
10950,2025-05-24T06:28:02.122Z,4158,43,95,206,Less Pretty Stone,More Pretty Stone,19,12,5c6b3163a26a850001444ddf,6831645a117adaf53d93ee44,6831663b53fc1d0533bf25c3,0.4479166666666667
10951,2025-05-24T05:24:49.371Z,2368,99,196,88,Less Pretty Stone,More Pretty Stone,16,22,67d5ad565d7133672bf783d6,6831645a117adaf53d93ee44,6831663cb51b6dfae229753f,0.99
10952,2025-05-24T06:28:06.804Z,2478,20,97,42,Less Pretty Stone,More Pretty Stone,10,74,56e6a66af6ed900006a5867c,6831645a117adaf53d93ee44,6831663bf531ea190182d8a7,0.2
10953,2025-05-24T06:28:37.353Z,1794,60,60,20,Less Pretty Stone,More Pretty Stone,4,2,682506d055e3732a0439079a,6831645a117adaf53d93ee44,68316631d7d9e8f51084cf67,0.6506024096385542
10954,2025-05-24T05:24:53.319Z,2040,97,196,88,Less Pretty Stone,More Pretty Stone,18,53,67d5ad565d7133672bf783d6,6831645a117adaf53d93ee44,6831663cb51b6dfae229753f,0.97
10955,2025-05-24T05:24:51.279Z,1908,96,196,88,Less Pretty Stone,More Pretty Stone,17,65,67d5ad565d7133672bf783d6,6831645a117adaf53d93ee44,6831663cb51b6dfae229753f,0.96
10956,2025-05-24T06:28:05.303Z,3687,99,220,138,Less Pretty Stone,More Pretty Stone,2,43,67d2fd575354786ce55bb13c,6831645a117adaf53d93ee44,6831662c8c4c368bbeed9ea0,0.9857142857142858
10957,2025-05-24T06:28:05.487Z,5300,57,296,15,Less Pretty Stone,More Pretty Stone,3,87,64002c54ba91ee5ca1237edb,6831645a117adaf53d93ee44,6831665ceae2abe8d60d6bab,0.5714285714285714
10959,2025-05-24T06:28:07.011Z,2168,62,304,34,Less Pretty Stone,More Pretty Stone,7,41,5884593bd920ed0001fdccb4,6831645a117adaf53d93ee44,6831666a36ef36041d323504,0.625
10960,2025-05-24T06:28:06.219Z,2847,54,223,32,Less Pretty Stone,More Pretty Stone,12,52,663140c398e19ff9b77d4663,6831645a117adaf53d93ee44,68316639db8c75e53d5f2450,0.6944444444444444
10961,2025-05-24T06:28:06.442Z,3270,4,172,36,Less Pretty Stone,More Pretty Stone,14,19,678f0bb28ec3307e4f1afb78,6831645a117adaf53d93ee44,6831662dca8ca569d921eaac,0.04
10962,2025-05-24T06:28:40.008Z,2655,58,60,20,Less Pretty Stone,More Pretty Stone,5,80,682506d055e3732a0439079a,6831645a117adaf53d93ee44,68316631d7d9e8f51084cf67,0.6265060240963856
10963,2025-05-24T06:28:05.630Z,3508,84,95,206,Less Pretty Stone,More Pretty Stone,20,35,5c6b3163a26a850001444ddf,6831645a117adaf53d93ee44,6831663b53fc1d0533bf25c3,0.875
10964,2025-05-24T05:24:55.829Z,2510,98,196,88,Less Pretty Stone,More Pretty Stone,19,23,67d5ad565d7133672bf783d6,6831645a117adaf53d93ee44,6831663cb51b6dfae229753f,0.98
10965,2025-05-24T06:28:09.346Z,2335,81,304,34,Less Pretty Stone,More Pretty Stone,8,43,5884593bd920ed0001fdccb4,6831645a117adaf53d93ee44,6831666a36ef36041d323504,0.8229166666666666
10967,2025-05-24T06:28:09.122Z,3635,62,296,15,Less Pretty Stone,More Pretty Stone,4,12,64002c54ba91ee5ca1237edb,6831645a117adaf53d93ee44,6831665ceae2abe8d60d6bab,0.6224489795918368
10968,2025-05-24T06:28:41.697Z,1689,66,60,20,Less Pretty Stone,More Pretty Stone,6,54,682506d055e3732a0439079a,6831645a117adaf53d93ee44,68316631d7d9e8f51084cf67,0.7228915662650602
10969,2025-05-24T06:28:10.247Z,9237,7,15,120,Less Pretty Stone,More Pretty Stone,25,54,67837959a1ccc1627479fb36,6831645a117adaf53d93ee44,6831663011dcbd5d8cf3692a,0.061224489795918366
10970,2025-05-24T06:28:11.442Z,2096,14,304,34,Less Pretty Stone,More Pretty Stone,9,87,5884593bd920ed0001fdccb4,6831645a117adaf53d93ee44,6831666a36ef36041d323504,0.125
10971,2025-05-24T06:28:10.351Z,5048,100,220,138,Less Pretty Stone,More Pretty Stone,3,71,67d2fd575354786ce55bb13c,6831645a117adaf53d93ee44,6831662c8c4c368bbeed9ea0,1.0
10972,2025-05-24T06:28:08.624Z,2994,24,95,206,Less Pretty Stone,More Pretty Stone,21,54,5c6b3163a26a850001444ddf,6831645a117adaf53d93ee44,6831663b53fc1d0533bf25c3,0.25
10973,2025-05-24T06:28:43.131Z,1434,49,60,20,Less Pretty Stone,More Pretty Stone,7,61,682506d055e3732a0439079a,6831645a117adaf53d93ee44,68316631d7d9e8f51084cf67,0.5180722891566265
10976,2025-05-24T06:28:44.480Z,1349,60,60,20,Less Pretty Stone,More Pretty Stone,8,84,682506d055e3732a0439079a,6831645a117adaf53d93ee44,68316631d7d9e8f51084cf67,0.6506024096385542
10977,2025-05-24T06:28:12.144Z,5702,57,172,36,Less Pretty Stone,More Pretty Stone,15,71,678f0bb28ec3307e4f1afb78,6831645a117adaf53d93ee44,6831662dca8ca569d921eaac,0.57
10978,2025-05-24T06:28:15.153Z,8349,64,97,42,Less Pretty Stone,More Pretty Stone,11,44,56e6a66af6ed900006a5867c,6831645a117adaf53d93ee44,6831663bf531ea190182d8a7,0.6631578947368421
10979,2025-05-24T06:28:12.600Z,2353,38,15,120,Less Pretty Stone,More Pretty Stone,26,72,67837959a1ccc1627479fb36,6831645a117adaf53d93ee44,6831663011dcbd5d8cf3692a,0.37755102040816324
10980,2025-05-24T06:28:13.739Z,2297,25,304,34,Less Pretty Stone,More Pretty Stone,10,15,5884593bd920ed0001fdccb4,6831645a117adaf53d93ee44,6831666a36ef36041d323504,0.23958333333333334
10982,2025-05-24T06:28:45.847Z,1367,82,60,20,Less Pretty Stone,More Pretty Stone,9,88,682506d055e3732a0439079a,6831645a117adaf53d93ee44,68316631d7d9e8f51084cf67,0.9156626506024096
10984,2025-05-24T05:24:59.435Z,3606,96,196,88,Less Pretty Stone,More Pretty Stone,20,54,67d5ad565d7133672bf783d6,6831645a117adaf53d93ee44,6831663cb51b6dfae229753f,0.96
